application_id,candidate_id,resume_id,vacancy_title,platform,status_norm,y_interview,application_date,resume_domain,similarity_resume_vacancy,apply_month,apply_dow
app3_00656,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-04-24,gamedev,0.534,4,2
app3_00657,cand_05,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-07-20,gamedev,0.507,7,5
app3_00658,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-05-07,gamedev,0.474,5,1
app3_00659,cand_01,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-01-17,gamedev,0.368,1,2
app3_00660,cand_01,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-03-07,gamedev,0.56,3,3
app3_00661,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-05-06,gamedev,0.116,5,0
app3_00662,cand_01,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-05-17,gamedev,0.564,5,4
app3_00663,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-01-16,gamedev,0.401,1,1
app3_00664,cand_05,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-04,gamedev,0.484,8,6
app3_00665,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-17,gamedev,0.415,4,2
app3_00666,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-05-06,gamedev,0.243,5,0
app3_00667,cand_05,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-26,gamedev,0.607,2,0
app3_00668,cand_01,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-10,gamedev,0.545,11,6
app3_00669,cand_05,R2,Unity Developer (WebGL) - Casual Games,InGameJob,screening,1,2024-03-26,gamedev,0.47,3,1
app3_00670,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-06-14,gamedev,0.385,6,4
app3_00671,cand_03,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-09-05,gamedev,0.687,9,3
app3_00672,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-09-03,gamedev,0.332,9,1
app3_00673,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-01-26,gamedev,0.439,1,4
app3_00674,cand_05,R3,Senior Unity Developer - Architecture / Tools,HH,screening,1,2024-04-28,gamedev,0.434,4,6
app3_00675,cand_02,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-27,gamedev,0.541,5,0
app3_00676,cand_02,R2,Senior Unity Developer - VR/AR,LinkedIn,screening,1,2024-12-26,gamedev,0.636,12,3
app3_00677,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-01-26,gamedev,0.407,1,4
app3_00678,cand_02,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-24,gamedev,0.783,6,0
app3_00679,cand_04,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-09-22,gamedev,0.268,9,6
app3_00680,cand_04,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-09-04,gamedev,0.666,9,2
app3_00681,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-02-11,gamedev,0.405,2,6
app3_00682,cand_03,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-22,gamedev,0.571,12,6
app3_00683,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-04,gamedev,0.671,12,2
app3_00684,cand_03,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-09-20,gamedev,0.76,9,4
app3_00685,cand_06,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-03,gamedev,0.542,10,3
app3_00686,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-10-04,gamedev,0.628,10,4
app3_00687,cand_03,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-03,gamedev,0.62,5,4
app3_00688,cand_05,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-06,gamedev,0.472,8,1
app3_00689,cand_04,R3,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-07-29,gamedev,0.632,7,0
app3_00690,cand_02,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-25,gamedev,0.641,9,2
app3_00691,cand_04,R2,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-01-09,gamedev,0.584,1,1
app3_00692,cand_06,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-11-24,gamedev,0.346,11,6
app3_00693,cand_02,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-10-13,gamedev,0.443,10,6
app3_00694,cand_03,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-10,gamedev,0.562,6,0
app3_00695,cand_05,R3,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-01-28,gamedev,0.735,1,6
app3_00696,cand_04,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-17,gamedev,0.544,5,4
app3_00697,cand_01,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-05-31,gamedev,0.536,5,4
app3_00698,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-04-05,gamedev,0.765,4,4
app3_00699,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-12-11,gamedev,0.643,12,2
app3_00700,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-10-12,gamedev,0.752,10,5
app3_00701,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-02,gamedev,0.513,12,0
app3_00702,cand_02,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-03-06,gamedev,0.541,3,2
app3_00703,cand_03,R3,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-09-17,gamedev,0.588,9,1
app3_00704,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-16,gamedev,0.296,12,0
app3_00705,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-01-24,gamedev,0.263,1,2
app3_00706,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-07,gamedev,0.396,6,4
app3_00707,cand_01,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-16,gamedev,0.573,4,1
app3_00708,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-01-24,gamedev,0.405,1,2
app3_00709,cand_02,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-11-10,gamedev,0.625,11,6
app3_00710,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-08-25,gamedev,0.44,8,6
app3_00711,cand_04,R1,Senior Unity Developer - VR/AR,LinkedIn,screening,1,2024-01-31,gamedev,0.59,1,2
app3_00712,cand_03,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-24,gamedev,0.595,12,1
app3_00713,cand_05,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-22,gamedev,0.349,6,5
app3_00714,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-09,gamedev,0.311,4,1
app3_00715,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-01-12,gamedev,0.466,1,4
app3_00716,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-08-15,gamedev,0.306,8,3
app3_00717,cand_06,R3,Senior Unity Developer - VR/AR,LinkedIn,screening,1,2024-12-13,gamedev,0.557,12,4
app3_00718,cand_02,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-17,gamedev,0.628,9,1
app3_00719,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-05-14,gamedev,0.417,5,1
app3_00720,cand_01,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-05,gamedev,0.58,7,4
app3_00721,cand_06,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-12-17,gamedev,0.53,12,1
app3_00722,cand_02,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-02-21,gamedev,0.669,2,2
app3_00723,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-12-20,gamedev,0.406,12,4
app3_00724,cand_02,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-05-18,gamedev,0.43,5,5
app3_00725,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-03-22,gamedev,0.535,3,4
app3_00726,cand_02,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-03,gamedev,0.75,7,2
app3_00727,cand_04,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-09-06,gamedev,0.686,9,4
app3_00728,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-04-01,gamedev,0.263,4,0
app3_00729,cand_01,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-24,gamedev,0.542,6,0
app3_00730,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-03-01,gamedev,0.346,3,4
app3_00731,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,screening,1,2024-12-16,gamedev,0.364,12,0
app3_00732,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-12-30,gamedev,0.381,12,0
app3_00733,cand_05,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-05-29,gamedev,0.706,5,2
app3_00734,cand_01,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-11-21,gamedev,0.581,11,3
app3_00735,cand_02,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-22,gamedev,0.543,9,6
app3_00736,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-02-26,gamedev,0.379,2,0
app3_00737,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-09,gamedev,0.491,6,6
app3_00738,cand_04,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-10,gamedev,0.607,4,2
app3_00739,cand_02,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-28,gamedev,0.738,4,6
app3_00740,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-18,gamedev,0.408,7,3
app3_00741,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-08-03,gamedev,0.518,8,5
app3_00742,cand_02,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-06-04,gamedev,0.394,6,1
app3_00743,cand_04,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-04-14,gamedev,0.591,4,6
app3_00744,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-03-11,gamedev,0.326,3,0
app3_00745,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-08,gamedev,0.331,12,6
app3_00746,cand_03,R2,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-05-06,gamedev,0.475,5,0
app3_00747,cand_02,R3,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-06-16,gamedev,0.514,6,6
app3_00748,cand_03,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-12-29,gamedev,0.373,12,6
app3_00749,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,test,1,2024-05-26,gamedev,0.422,5,6
app3_00750,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-10-01,gamedev,0.308,10,1
app3_00751,cand_06,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-10-11,gamedev,0.636,10,4
app3_00752,cand_06,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-02-22,gamedev,0.564,2,3
app3_00753,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-07-29,gamedev,0.61,7,0
app3_00754,cand_01,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-30,gamedev,0.374,12,0
app3_00755,cand_06,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-03-29,gamedev,0.714,3,4
app3_00756,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-09,gamedev,0.383,8,4
app3_00757,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,screening,1,2024-07-28,gamedev,0.376,7,6
app3_00758,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-09-02,gamedev,0.746,9,0
app3_00759,cand_04,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-05-24,gamedev,0.66,5,4
app3_00760,cand_06,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-12-10,gamedev,0.457,12,1
app3_00761,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-09,gamedev,0.381,1,1
app3_00762,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-12-11,gamedev,0.254,12,2
app3_00763,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-10-10,gamedev,0.404,10,3
app3_00764,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-09-30,gamedev,0.47,9,0
app3_00765,cand_03,R3,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-12-25,gamedev,0.514,12,2
app3_00766,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-04-10,gamedev,0.295,4,2
app3_00767,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-23,gamedev,0.735,5,3
app3_00768,cand_04,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-30,gamedev,0.718,6,6
app3_00769,cand_05,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-09-29,gamedev,0.174,9,6
app3_00770,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-12,gamedev,0.269,9,3
app3_00771,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-20,gamedev,0.271,7,5
app3_00772,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-06-22,gamedev,0.386,6,5
app3_00773,cand_03,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-11-24,gamedev,0.546,11,6
app3_00774,cand_04,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-29,gamedev,0.402,6,5
app3_00775,cand_04,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-17,gamedev,0.566,4,2
app3_00776,cand_03,R3,Senior Unity Developer - Architecture / Tools,HH,interview,1,2024-08-07,gamedev,0.73,8,2
app3_00777,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-12-15,gamedev,0.374,12,6
app3_00778,cand_05,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-12-07,gamedev,0.653,12,5
app3_00779,cand_05,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-07-27,gamedev,0.312,7,5
app3_00780,cand_02,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-11,gamedev,0.694,7,3
app3_00781,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-08,gamedev,0.331,6,5
app3_00782,cand_05,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-27,gamedev,0.385,5,0
app3_00783,cand_05,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-01,gamedev,0.224,7,0
app3_00784,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-02-16,gamedev,0.349,2,4
app3_00785,cand_01,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-02-04,gamedev,0.357,2,6
app3_00786,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-06-02,gamedev,0.356,6,6
app3_00787,cand_02,R3,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-06-22,gamedev,0.612,6,5
app3_00788,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-09-27,gamedev,0.708,9,4
app3_00789,cand_01,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-11-12,gamedev,0.629,11,1
app3_00790,cand_02,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-06-16,gamedev,0.656,6,6
app3_00791,cand_04,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-05-19,gamedev,0.537,5,6
app3_00792,cand_02,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-15,gamedev,0.825,7,0
app3_00793,cand_01,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-11-26,gamedev,0.508,11,1
app3_00794,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-10-16,gamedev,0.371,10,2
app3_00795,cand_01,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-08-11,gamedev,0.505,8,6
app3_00796,cand_05,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-03-21,gamedev,0.574,3,3
app3_00797,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-12-18,gamedev,0.768,12,2
app3_00798,cand_05,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-08-27,gamedev,0.218,8,1
app3_00799,cand_06,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-03-02,gamedev,0.561,3,5
app3_00800,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-05-31,gamedev,0.413,5,4
app3_00801,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-02,gamedev,0.342,1,1
app3_00802,cand_05,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-17,gamedev,0.358,8,5
app3_00803,cand_06,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-01-10,gamedev,0.398,1,2
app3_00804,cand_05,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-09-04,gamedev,0.726,9,2
app3_00805,cand_02,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-21,gamedev,0.578,6,4
app3_00806,cand_05,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-21,gamedev,0.614,7,6
app3_00807,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-06,gamedev,0.391,8,1
app3_00808,cand_05,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-11-12,gamedev,0.382,11,1
app3_00809,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-09-13,gamedev,0.439,9,4
app3_00810,cand_02,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-29,gamedev,0.536,5,2
app3_00811,cand_06,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-12-17,gamedev,0.36,12,1
app3_00812,cand_03,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-12-16,gamedev,0.317,12,0
app3_00813,cand_01,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-25,gamedev,0.381,5,5
app3_00814,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-07-08,gamedev,0.43,7,0
app3_00815,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-09-19,gamedev,0.446,9,3
app3_00816,cand_01,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-10,gamedev,0.646,6,0
app3_00817,cand_04,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-30,gamedev,0.434,4,1
app3_00818,cand_02,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-03-18,gamedev,0.663,3,0
app3_00819,cand_05,R3,Unity Developer (Middle) - Mobile F2P,HH,interview,1,2024-06-05,gamedev,0.793,6,2
app3_00820,cand_03,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-04-21,gamedev,0.636,4,6
app3_00821,cand_03,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-05-11,gamedev,0.398,5,5
app3_00822,cand_02,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-04-18,gamedev,0.554,4,3
app3_00823,cand_02,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-03,gamedev,0.428,4,2
app3_00824,cand_06,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-02-15,gamedev,0.453,2,3
app3_00825,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,screening,1,2024-05-13,gamedev,0.324,5,0
app3_00826,cand_05,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-02-11,gamedev,0.734,2,6
app3_00827,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-08-27,gamedev,0.479,8,1
app3_00828,cand_01,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-11-25,gamedev,0.484,11,0
app3_00829,cand_04,R3,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-08-08,gamedev,0.581,8,3
app3_00830,cand_02,R1,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-03-27,gamedev,0.427,3,2
app3_00831,cand_02,R1,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-04-30,gamedev,0.393,4,1
app3_00832,cand_06,R1,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-05-31,gamedev,0.414,5,4
app3_00833,cand_01,R3,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-06-10,gamedev,0.568,6,0
app3_00834,cand_05,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-02-02,gamedev,0.415,2,4
app3_00835,cand_01,R3,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-10-29,gamedev,0.557,10,1
app3_00836,cand_02,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-09-04,gamedev,0.311,9,2
app3_00837,cand_04,R2,Unity Developer (Middle) - Mobile F2P,HH,reject,0,2024-11-28,gamedev,0.66,11,3
app3_00838,cand_05,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-07-24,gamedev,0.532,7,2
app3_00839,cand_02,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-10-08,gamedev,0.574,10,1
app3_00840,cand_01,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-01-18,gamedev,0.216,1,3
app3_00841,cand_04,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-04-15,gamedev,0.542,4,0
app3_00842,cand_03,R1,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-02-06,gamedev,0.301,2,1
app3_00843,cand_03,R1,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-12-03,gamedev,0.483,12,1
app3_00844,cand_04,R3,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-12-19,gamedev,0.566,12,3
app3_00845,cand_06,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-07-30,gamedev,0.663,7,1
app3_00846,cand_01,R3,Unity Developer - Hypercasual / LiveOps,HH,ignore,0,2024-03-09,gamedev,0.54,3,5
app3_00847,cand_05,R1,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-06-20,gamedev,0.41,6,3
app3_00848,cand_01,R3,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-08-25,gamedev,0.671,8,6
app3_00849,cand_01,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-01-09,gamedev,0.724,1,1
app3_00850,cand_05,R3,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-08-23,gamedev,0.648,8,4
app3_00851,cand_01,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-03,gamedev,0.694,4,2
app3_00852,cand_01,R2,Senior Unity Developer - Architecture / Tools,HH,interview,1,2024-08-15,gamedev,0.589,8,3
app3_00853,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-03-29,gamedev,0.543,3,4
app3_00854,cand_03,R1,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-05-23,gamedev,0.394,5,3
app3_00855,cand_02,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-11-10,gamedev,0.549,11,6
app3_00856,cand_04,R3,Unity Developer - Hypercasual / LiveOps,HH,interview,1,2024-06-18,gamedev,0.629,6,1
app3_00857,cand_06,R2,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-11-23,gamedev,0.465,11,5
app3_00858,cand_02,R1,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-02-05,gamedev,0.458,2,0
app3_00859,cand_05,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-10-10,gamedev,0.433,10,3
app3_00860,cand_06,R3,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-08-04,gamedev,0.49,8,6
app3_00861,cand_01,R3,Unity Developer (Middle) - Mobile F2P,HH,ignore,0,2024-09-02,gamedev,0.615,9,0
app3_00862,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-08-02,gamedev,0.352,8,4
app3_00863,cand_04,R1,Unity Developer (WebGL) - Casual Games,InGameJob,ignore,0,2024-01-12,gamedev,0.395,1,4
app3_00864,cand_05,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-11-17,gamedev,0.415,11,6
app3_00865,cand_05,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,ignore,0,2024-04-05,gamedev,0.31,4,4
app3_00866,cand_04,R2,Unity Developer - Hypercasual / LiveOps,HH,reject,0,2024-03-10,gamedev,0.458,3,6
app3_00867,cand_05,R3,Unity Developer (WebGL) - Casual Games,InGameJob,reject,0,2024-03-09,gamedev,0.632,3,5
app3_00868,cand_02,R2,Unity Developer (WebGL) - Casual Games,InGameJob,interview,1,2024-03-18,gamedev,0.73,3,0
app3_00869,cand_06,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-03-15,gamedev,0.354,3,4
app3_00870,cand_05,R2,Senior Unity Developer - Multiplayer (Photon),LinkedIn,reject,0,2024-06-14,gamedev,0.396,6,4
app3_00871,cand_02,R2,Senior Unity Developer - VR/AR,LinkedIn,reject,0,2024-11-14,gamedev,0.592,11,3
app3_00872,cand_06,R1,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-06-01,gamedev,0.241,6,5
app3_00873,cand_02,R2,Senior Unity Developer - Architecture / Tools,HH,ignore,0,2024-10-31,gamedev,0.564,10,3
app3_00874,cand_06,R2,Senior Unity Developer - VR/AR,LinkedIn,ignore,0,2024-09-08,gamedev,0.308,9,6
app3_00875,cand_01,R2,Senior Unity Developer - Architecture / Tools,HH,reject,0,2024-07-22,gamedev,0.622,7,0
